# TSI BlueSky
# Model: 8143   Serial: 81432124027
# FW: v1.1.1        
# PM sensor
# Model: SPS30   Serial: A576889CB1001F61
Timestamp,PM1,PM2.5,PM4,PM10,PM Sensor Status,Temperature,Relative Humidity,Device Status
2021-09-27 00:43:19,2,2,2,2,0,19.0,67,4
2021-09-27 00:44:19,2,2,2,2,0,19.0,67,4
2021-09-27 00:45:19,2,3,3,3,0,19.0,67,4
2021-09-27 00:46:19,2,3,3,3,0,19.0,68,4
2021-09-27 00:47:19,2,3,3,3,0,19.0,68,4
2021-09-27 00:48:19,2,2,3,3,0,19.0,68,4
2021-09-27 00:49:19,2,3,3,3,0,19.0,68,4
2021-09-27 00:50:19,2,3,3,3,0,19.0,68,4
2021-09-27 00:51:19,2,3,3,3,0,19.1,68,4
2021-09-27 00:52:19,3,3,3,3,0,19.0,68,4
2021-09-27 00:53:19,2,3,3,3,0,19.1,68,4
2021-09-27 00:54:19,2,2,2,2,0,19.1,68,4
2021-09-27 00:55:19,2,3,3,3,0,19.1,68,4
2021-09-27 00:56:19,3,3,3,3,0,19.1,68,4
2021-09-27 00:57:19,3,3,3,3,0,19.1,68,4
2021-09-27 00:58:19,2,3,3,3,0,19.1,68,4
2021-09-27 00:59:19,3,3,3,3,0,19.0,68,4
2021-09-27 01:00:19,3,3,3,3,0,19.0,68,4
2021-09-27 01:01:19,2,3,3,3,0,19.1,68,4
2021-09-27 01:02:19,3,3,3,3,0,19.1,68,4
2021-09-27 01:03:19,2,3,3,3,0,19.1,68,4
2021-09-27 01:04:19,3,3,3,3,0,19.1,68,4
2021-09-27 01:05:19,3,3,3,3,0,19.1,68,4
2021-09-27 01:06:19,3,3,3,3,0,19.1,68,4
2021-09-27 01:07:19,3,3,3,3,0,19.1,68,4
2021-09-27 01:08:19,3,3,3,3,0,19.2,68,4
2021-09-27 01:09:19,3,3,3,3,0,19.2,68,4
2021-09-27 01:10:19,3,3,3,3,0,19.2,68,4
2021-09-27 01:11:19,3,3,3,3,0,19.2,68,4
2021-09-27 01:12:19,3,3,3,3,0,19.3,68,4
2021-09-27 01:13:19,3,3,3,3,0,19.3,68,4
2021-09-27 01:14:19,3,4,4,4,0,19.3,68,4
2021-09-27 01:15:19,3,4,4,4,0,19.3,69,4
2021-09-27 01:16:19,3,4,4,4,0,19.3,69,4
2021-09-27 01:17:19,3,4,4,4,0,19.3,69,4
2021-09-27 01:18:19,3,3,3,3,0,19.3,69,4
2021-09-27 01:19:19,3,3,3,3,0,19.3,69,4
2021-09-27 01:20:19,3,3,3,3,0,19.3,69,4
2021-09-27 01:21:19,3,3,3,3,0,19.3,69,4
2021-09-27 01:22:19,3,3,3,3,0,19.3,69,4
2021-09-27 01:23:19,3,3,3,3,0,19.3,69,4
2021-09-27 01:24:19,3,4,4,4,0,19.3,69,4
2021-09-27 01:25:19,4,4,4,4,0,19.3,69,4
2021-09-27 01:26:19,4,4,4,4,0,19.3,69,4
2021-09-27 01:27:19,4,4,4,4,0,19.3,69,4
2021-09-27 01:28:19,4,4,4,4,0,19.4,69,4
2021-09-27 01:29:19,4,4,4,4,0,19.4,69,4
2021-09-27 01:30:19,4,4,4,4,0,19.4,69,4
2021-09-27 01:31:19,4,4,4,4,0,19.5,69,4
2021-09-27 01:32:19,4,4,4,4,0,19.5,69,4
2021-09-27 01:33:19,4,4,4,4,0,19.5,69,4
2021-09-27 01:34:19,4,4,4,4,0,19.5,69,4
2021-09-27 01:35:19,4,4,4,4,0,19.6,69,4
2021-09-27 01:36:19,4,4,4,4,0,19.6,69,4
2021-09-27 01:37:19,4,4,4,4,0,19.6,69,4
2021-09-27 01:38:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:39:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:40:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:41:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:42:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:43:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:44:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:45:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:46:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:47:19,4,4,4,4,0,19.7,69,4
2021-09-27 01:48:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:49:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:50:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:51:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:52:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:53:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:54:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:55:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:56:19,4,5,5,5,0,19.8,69,4
2021-09-27 01:57:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:58:19,4,4,4,4,0,19.8,69,4
2021-09-27 01:59:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:00:19,4,4,4,4,0,19.8,69,4
2021-09-27 02:01:19,4,5,5,5,0,19.7,69,4
2021-09-27 02:02:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:03:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:04:19,4,4,4,4,0,19.8,69,4
2021-09-27 02:05:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:06:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:07:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:08:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:09:19,4,4,4,4,0,19.8,69,4
2021-09-27 02:10:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:11:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:12:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:13:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:14:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:15:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:16:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:17:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:18:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:19:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:20:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:21:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:22:19,4,5,5,5,0,19.8,69,4
2021-09-27 02:23:19,5,5,5,5,0,19.8,69,4
2021-09-27 02:24:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:25:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:26:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:27:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:28:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:29:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:30:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:31:19,5,5,5,5,0,20.0,69,4
2021-09-27 02:32:19,5,5,5,5,0,20.0,69,4
2021-09-27 02:33:19,5,6,6,6,0,20.0,69,4
2021-09-27 02:34:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:35:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:36:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:37:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:38:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:39:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:40:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:41:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:42:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:43:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:44:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:45:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:46:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:47:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:48:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:49:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:50:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:51:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:52:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:53:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:54:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:55:19,5,6,6,6,0,19.9,69,4
2021-09-27 02:56:19,5,5,5,5,0,19.9,69,4
2021-09-27 02:57:19,5,6,6,6,0,19.8,69,4
2021-09-27 02:58:19,5,5,5,5,0,19.8,70,4
2021-09-27 02:59:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:00:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:01:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:02:19,5,6,6,6,0,19.9,70,4
2021-09-27 03:03:19,5,5,5,5,0,19.9,69,4
2021-09-27 03:04:19,6,6,6,6,0,19.9,69,4
2021-09-27 03:05:19,6,6,6,6,0,19.9,69,4
2021-09-27 03:06:19,6,6,6,6,0,19.9,69,4
2021-09-27 03:07:19,5,6,6,6,0,19.9,69,4
2021-09-27 03:08:19,6,6,6,6,0,19.9,69,4
2021-09-27 03:09:19,6,6,6,6,0,19.9,69,4
2021-09-27 03:10:19,5,6,6,6,0,19.9,69,4
2021-09-27 03:11:19,6,6,6,6,0,19.9,69,4
2021-09-27 03:12:19,6,6,6,6,0,19.9,69,4
2021-09-27 03:13:19,6,6,6,6,0,19.9,70,4
2021-09-27 03:14:19,6,6,6,6,0,19.9,70,4
2021-09-27 03:15:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:16:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:17:19,6,6,6,7,0,19.8,70,4
2021-09-27 03:18:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:19:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:20:19,6,6,6,6,0,19.8,70,4
2021-09-27 03:21:19,6,6,6,6,0,19.9,70,4
2021-09-27 03:22:19,7,7,7,7,0,19.9,70,4
2021-09-27 03:23:19,6,7,7,7,0,19.8,70,4
2021-09-27 03:24:19,6,7,7,7,0,19.8,70,4
2021-09-27 03:25:19,6,7,7,7,0,19.8,70,4
2021-09-27 03:26:19,6,7,7,7,0,19.9,70,4
2021-09-27 03:27:19,7,7,7,7,0,19.9,70,4
2021-09-27 03:28:19,6,7,7,7,0,19.9,70,4
2021-09-27 03:29:19,6,7,7,7,0,19.8,70,4
2021-09-27 03:30:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:31:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:32:19,6,7,7,7,0,19.8,70,4
2021-09-27 03:33:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:34:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:35:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:36:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:37:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:38:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:39:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:40:19,7,8,8,8,0,19.8,70,4
2021-09-27 03:41:19,7,8,8,8,0,19.8,70,4
2021-09-27 03:42:19,8,8,8,8,0,19.8,70,4
2021-09-27 03:43:19,7,8,8,8,0,19.8,70,4
2021-09-27 03:44:19,7,8,8,8,0,19.8,70,4
2021-09-27 03:45:19,8,8,8,8,0,19.7,70,4
2021-09-27 03:46:19,7,8,8,8,0,19.7,70,4
2021-09-27 03:47:19,7,8,8,8,0,19.7,70,4
2021-09-27 03:48:19,7,7,7,7,0,19.7,70,4
2021-09-27 03:49:19,8,8,8,8,0,19.7,70,4
2021-09-27 03:50:19,7,8,8,8,0,19.8,70,4
2021-09-27 03:51:19,7,8,8,8,0,19.8,70,4
2021-09-27 03:52:19,8,8,8,8,0,19.8,70,4
2021-09-27 03:53:19,7,8,8,8,0,19.8,70,4
2021-09-27 03:54:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:55:19,7,7,7,7,0,19.8,70,4
2021-09-27 03:56:19,7,7,7,7,0,19.9,70,4
2021-09-27 03:57:19,7,7,7,7,0,19.9,70,4
2021-09-27 03:58:19,7,7,7,7,0,20.0,69,4
2021-09-27 03:59:19,7,7,7,7,0,20.0,69,4
2021-09-27 04:00:19,7,8,8,8,0,20.0,69,4
2021-09-27 04:01:19,7,8,8,8,0,20.0,69,4
2021-09-27 04:02:19,7,8,8,8,0,20.0,69,4
2021-09-27 04:03:19,7,7,7,7,0,20.0,69,4
2021-09-27 04:04:19,7,7,7,7,0,19.9,69,4
2021-09-27 04:05:19,7,7,7,7,0,20.0,69,4
2021-09-27 04:06:19,7,7,7,7,0,19.9,69,4
2021-09-27 04:07:19,7,7,7,7,0,19.9,69,4
2021-09-27 04:08:19,7,8,8,8,0,19.9,69,4
2021-09-27 04:09:19,7,7,7,7,0,20.0,69,4
2021-09-27 04:10:19,7,8,8,8,0,19.9,69,4
2021-09-27 04:11:19,7,8,8,8,0,19.9,70,4
2021-09-27 04:12:19,7,8,8,8,0,19.9,69,4
2021-09-27 04:13:19,7,7,7,7,0,19.9,70,4
2021-09-27 04:14:19,7,8,8,8,0,19.9,69,4
2021-09-27 04:15:19,8,8,8,8,0,19.9,69,4
2021-09-27 04:16:19,7,8,8,8,0,19.9,70,4
2021-09-27 04:17:19,7,7,7,7,0,19.8,70,4
2021-09-27 04:18:19,7,7,7,7,0,19.8,70,4
2021-09-27 04:19:19,7,8,8,8,0,19.8,70,4
2021-09-27 04:20:19,7,7,7,7,0,19.8,70,4
2021-09-27 04:21:19,7,8,8,8,0,19.8,70,4
2021-09-27 04:22:19,7,8,8,8,0,19.8,70,4
2021-09-27 04:23:19,8,8,8,8,0,19.8,70,4
2021-09-27 04:24:19,7,8,8,8,0,19.7,70,4
2021-09-27 04:25:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:26:19,7,8,8,8,0,19.7,70,4
2021-09-27 04:27:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:28:19,7,8,8,8,0,19.7,70,4
2021-09-27 04:29:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:30:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:31:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:32:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:33:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:34:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:35:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:36:19,8,8,8,8,0,19.7,70,4
2021-09-27 04:37:19,7,8,8,8,0,19.7,70,4
2021-09-27 04:38:19,7,8,8,8,0,19.7,70,4
2021-09-27 04:39:19,7,8,8,8,0,19.7,70,4
2021-09-27 04:40:19,8,8,8,8,0,19.6,70,4
2021-09-27 04:41:19,7,8,8,8,0,19.6,70,4
2021-09-27 04:42:19,7,8,8,8,0,19.6,70,4
2021-09-27 04:43:19,8,8,8,8,0,19.5,70,4
2021-09-27 04:44:19,8,8,8,8,0,19.5,71,4
2021-09-27 04:45:19,7,8,8,8,0,19.5,70,4
2021-09-27 04:46:19,8,8,8,8,0,19.5,70,4
2021-09-27 04:47:19,8,9,9,9,0,19.5,70,4
2021-09-27 04:48:19,8,8,8,8,0,19.5,70,4
2021-09-27 04:49:19,7,8,8,8,0,19.5,70,4
2021-09-27 04:50:19,7,8,8,8,0,19.5,70,4
2021-09-27 04:51:19,8,8,8,8,0,19.5,70,4
2021-09-27 04:52:19,8,8,8,8,0,19.4,71,4
2021-09-27 04:53:19,7,8,8,8,0,19.4,71,4
2021-09-27 04:54:19,8,8,8,8,0,19.4,71,4
2021-09-27 04:55:19,8,8,8,8,0,19.4,71,4
2021-09-27 04:56:19,8,8,8,8,0,19.3,71,4
2021-09-27 04:57:19,7,8,8,8,0,19.3,71,4
2021-09-27 04:58:19,7,8,8,8,0,19.3,71,4
2021-09-27 04:59:19,7,7,7,7,0,19.3,71,4
2021-09-27 05:00:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:01:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:02:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:03:19,7,8,8,8,0,19.4,71,4
2021-09-27 05:04:19,7,8,8,8,0,19.4,71,4
2021-09-27 05:05:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:06:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:07:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:08:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:09:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:10:19,8,8,8,8,0,19.5,71,4
2021-09-27 05:11:19,8,8,8,8,0,19.5,71,4
2021-09-27 05:12:19,8,8,8,8,0,19.5,70,4
2021-09-27 05:13:19,8,8,8,8,0,19.5,71,4
2021-09-27 05:14:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:15:19,7,8,8,8,0,19.4,71,4
2021-09-27 05:16:19,7,8,8,8,0,19.4,71,4
2021-09-27 05:17:19,7,8,8,8,0,19.4,71,4
2021-09-27 05:18:19,7,8,8,8,0,19.4,70,4
2021-09-27 05:19:19,7,8,8,8,0,19.4,70,4
2021-09-27 05:20:19,8,8,8,8,0,19.4,71,4
2021-09-27 05:21:19,8,9,9,9,0,19.3,71,4
2021-09-27 05:22:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:23:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:24:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:25:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:26:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:27:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:28:19,8,8,8,8,0,19.3,71,4
2021-09-27 05:29:19,7,8,8,8,0,19.4,70,4
2021-09-27 05:30:19,7,8,8,8,0,19.4,70,4
2021-09-27 05:31:19,8,8,8,8,0,19.4,70,4
2021-09-27 05:32:19,7,8,8,8,0,19.5,70,4
2021-09-27 05:33:19,7,8,8,8,0,19.5,70,4
2021-09-27 05:34:19,8,8,8,8,0,19.5,70,4
2021-09-27 05:35:19,7,8,8,8,0,19.5,70,4
2021-09-27 05:36:19,8,8,8,8,0,19.6,70,4
2021-09-27 05:37:19,7,8,8,8,0,19.5,70,4
2021-09-27 05:38:19,8,8,8,8,0,19.6,70,4
2021-09-27 05:39:19,8,8,9,9,0,19.5,70,4
2021-09-27 05:40:19,8,8,8,8,0,19.5,70,4
2021-09-27 05:41:19,7,8,8,8,0,19.5,70,4
2021-09-27 05:42:19,8,8,8,8,0,19.5,70,4
2021-09-27 05:43:19,8,8,8,8,0,19.5,70,4
2021-09-27 05:44:19,8,8,8,8,0,19.5,70,4
2021-09-27 05:45:19,8,8,8,8,0,19.6,70,4
2021-09-27 05:46:19,8,8,8,8,0,19.6,69,4
2021-09-27 05:47:19,7,8,8,8,0,19.7,69,4
2021-09-27 05:48:19,7,8,8,8,0,19.7,69,4
2021-09-27 05:49:19,7,8,8,8,0,19.7,69,4
2021-09-27 05:50:19,7,8,8,8,0,19.7,69,4
2021-09-27 05:51:19,8,8,8,8,0,19.7,69,4
2021-09-27 05:52:19,7,8,8,8,0,19.6,69,4
2021-09-27 05:53:19,7,8,8,8,0,19.6,69,4
2021-09-27 05:54:19,7,8,8,8,0,19.6,69,4
2021-09-27 05:55:19,7,8,8,8,0,19.6,69,4
2021-09-27 05:56:19,8,8,8,8,0,19.6,69,4
2021-09-27 05:57:19,7,8,8,8,0,19.6,69,4
2021-09-27 05:58:19,7,7,7,7,0,19.6,69,4
2021-09-27 05:59:19,7,8,8,8,0,19.6,69,4
2021-09-27 06:00:19,7,8,8,8,0,19.7,69,4
2021-09-27 06:01:19,8,8,8,8,0,19.7,69,4
2021-09-27 06:02:19,8,8,8,8,0,19.7,69,4
2021-09-27 06:03:19,7,8,8,8,0,19.7,69,4
2021-09-27 06:04:19,7,8,8,8,0,19.7,69,4
2021-09-27 06:05:19,7,7,7,7,0,19.8,69,4
2021-09-27 06:06:19,7,7,7,7,0,19.8,69,4
2021-09-27 06:07:19,7,8,8,8,0,19.8,69,4
2021-09-27 06:08:19,7,7,7,7,0,19.8,69,4
2021-09-27 06:09:19,7,8,8,8,0,19.9,69,4
2021-09-27 06:10:19,7,8,8,8,0,19.9,68,4
2021-09-27 06:11:19,7,7,7,7,0,19.9,68,4
2021-09-27 06:12:19,7,7,7,7,0,20.0,68,4
2021-09-27 06:13:19,10,10,10,10,0,20.0,68,4
2021-09-27 06:14:19,7,8,8,8,0,20.0,68,4
2021-09-27 06:15:19,7,7,7,7,0,20.0,68,4
2021-09-27 06:16:19,7,8,8,8,0,20.0,68,4
2021-09-27 06:17:19,7,8,8,8,0,20.0,68,4
2021-09-27 06:18:19,7,8,8,8,0,20.0,68,4
2021-09-27 06:19:19,7,7,7,7,0,20.1,68,4
2021-09-27 06:20:19,7,8,8,8,0,20.1,68,4
2021-09-27 06:21:19,7,7,7,7,0,20.1,68,4
2021-09-27 06:22:19,7,7,7,7,0,20.1,68,4
2021-09-27 06:23:19,7,7,7,7,0,20.1,68,4
2021-09-27 06:24:19,7,7,7,7,0,20.1,68,4
2021-09-27 06:25:19,7,8,8,8,0,20.1,68,4
2021-09-27 06:26:19,7,7,7,7,0,20.2,68,4
2021-09-27 06:27:19,7,7,7,7,0,20.3,68,4
2021-09-27 06:28:19,7,7,7,7,0,20.4,67,4
2021-09-27 06:29:19,7,7,7,7,0,20.4,67,4
2021-09-27 06:30:19,7,7,7,7,0,20.6,67,4
2021-09-27 06:31:19,7,7,7,7,0,20.7,66,4
2021-09-27 06:32:19,7,7,7,7,0,20.7,66,4
2021-09-27 06:33:19,7,7,7,7,0,20.8,66,4
2021-09-27 06:34:19,7,8,8,8,0,20.9,65,4
2021-09-27 06:35:19,7,7,7,7,0,21.0,65,4
2021-09-27 06:36:19,7,7,7,7,0,21.1,65,4
2021-09-27 06:37:19,7,7,7,7,0,21.1,65,4
2021-09-27 06:38:19,7,7,7,7,0,21.1,65,4
2021-09-27 06:39:19,7,7,7,7,0,21.2,65,4
2021-09-27 06:40:19,7,7,7,7,0,21.2,64,4
2021-09-27 06:41:19,7,7,7,7,0,21.2,64,4
2021-09-27 06:42:19,7,7,7,7,0,21.2,64,4
2021-09-27 06:43:19,7,7,7,7,0,21.3,64,4
2021-09-27 06:44:19,7,7,7,7,0,21.3,64,4
2021-09-27 06:45:19,7,7,7,7,0,21.3,64,4
2021-09-27 06:46:19,7,7,7,7,0,21.3,64,4
2021-09-27 06:47:19,7,7,7,7,0,21.4,64,4
2021-09-27 06:48:19,7,7,7,7,0,21.4,64,4
2021-09-27 06:49:19,7,7,7,7,0,21.5,64,4
2021-09-27 06:50:19,7,7,7,7,0,21.5,63,4
2021-09-27 06:51:19,7,7,7,7,0,21.4,63,4
2021-09-27 06:52:19,7,7,7,7,0,21.3,64,4
2021-09-27 06:53:19,7,7,7,7,0,21.3,64,4
2021-09-27 06:54:19,7,7,7,7,0,21.1,64,4
2021-09-27 06:55:19,7,7,7,7,0,21.0,65,4
2021-09-27 06:56:19,7,7,7,7,0,20.9,65,4
2021-09-27 06:57:19,7,7,7,7,0,20.9,65,4
2021-09-27 06:58:19,7,7,7,7,0,20.9,65,4
2021-09-27 06:59:19,7,8,8,8,0,20.8,65,4
2021-09-27 07:00:19,7,7,7,7,0,20.8,66,4
2021-09-27 07:01:19,7,7,7,7,0,20.7,66,4
2021-09-27 07:02:19,7,7,7,7,0,20.7,66,4
2021-09-27 07:03:19,7,8,8,8,0,20.8,66,4
2021-09-27 07:04:19,7,8,8,8,0,20.8,66,4
2021-09-27 07:05:19,7,7,7,7,0,20.8,66,4
2021-09-27 07:06:19,7,8,8,8,0,20.8,66,4
2021-09-27 07:07:19,7,7,7,7,0,20.8,66,4
2021-09-27 07:08:19,7,7,7,7,0,20.9,65,4
2021-09-27 07:09:19,7,7,7,7,0,20.8,65,4
2021-09-27 07:10:19,7,7,7,7,0,20.8,66,4
2021-09-27 07:11:19,7,7,7,7,0,20.8,66,4
2021-09-27 07:12:19,7,7,7,7,0,20.9,66,4
2021-09-27 07:13:19,7,7,7,7,0,20.9,65,4
2021-09-27 07:14:19,6,7,7,7,0,20.9,65,4
2021-09-27 07:15:19,7,7,7,7,0,20.9,65,4
2021-09-27 07:16:19,7,7,7,7,0,20.9,65,4
2021-09-27 07:17:19,7,7,7,7,0,20.9,65,4
2021-09-27 07:18:19,6,7,7,7,0,21.0,65,4
2021-09-27 07:19:19,6,7,7,7,0,21.0,65,4
2021-09-27 07:20:19,7,7,7,7,0,21.0,65,4
2021-09-27 07:21:19,7,7,7,7,0,21.0,65,4
